PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-10,240.0,8,11.0,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016,2024,N,Y,Y,2016,1,11,N
1642275,Tidjane,Salaün,Tidjane Salaün,"Salaün, Tidjane",T. Salaün,tidjane-salaün,2005-08-10T00:00:00,Cholet,France,Cholet/France,6-8,207.0,0,31.0,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tidjane_salaun,2024,2024,Y,Y,Y,2024,1,6,N
1641766,Adama,Sanogo,Adama Sanogo,"Sanogo, Adama",A. Sanogo,adama-sanogo,2002-02-12T00:00:00,Connecticut,Mali,Connecticut/Mali,6-9,245.0,1,,Forward,Inactive,Y,0,,,,,adama_sanogo,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630611,Gui,Santos,Gui Santos,"Santos, Gui",G. Santos,gui-santos,2002-06-22T00:00:00,Minas,Brazil,Minas/Brazil,6-6,185.0,1,15.0,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gui_santos,2023,2024,Y,Y,Y,2022,2,55,N
1642259,Alex,Sarr,Alex Sarr,"Sarr, Alex",A. Sarr,alex-sarr,2005-04-26T00:00:00,Perth,France,Perth/France,7-0,205.0,0,20.0,Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,alexandre_sarr,2024,2024,N,Y,Y,2024,1,2,N
1631204,Marcus,Sasser,Marcus Sasser,"Sasser, Marcus",M. Sasser,marcus-sasser,2000-09-21T00:00:00,Houston,USA,Houston/USA,6-2,195.0,1,25.0,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,marcus_sasser,2023,2024,N,Y,Y,2023,1,25,N
1631248,Baylor,Scheierman,Baylor Scheierman,"Scheierman, Baylor",B. Scheierman,baylor-scheierman,2000-09-26T00:00:00,Creighton,USA,Creighton/USA,6-6,205.0,0,55.0,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,baylor_scheierman,2024,2024,Y,Y,Y,2024,1,30,N
203471,Dennis,Schröder,Dennis Schröder,"Schröder, Dennis",D. Schröder,dennis-schröder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,175.0,11,71.0,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,dennis_schroder,2013,2024,Y,Y,Y,2013,1,17,N
1630578,Alperen,Sengun,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,6-11,243.0,3,28.0,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,alperen_sengun,2021,2024,N,Y,Y,2021,1,16,N
1641729,Brice,Sensabaugh,Brice Sensabaugh,"Sensabaugh, Brice",B. Sensabaugh,brice-sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,6-5,235.0,1,28.0,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,brice_sensabaugh,2023,2024,Y,Y,Y,2023,1,28,N
1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-3,190.0,6,2.0,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,collin_sexton,2018,2024,N,Y,Y,2018,1,8,N
1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190.0,6,44.0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,landry_shamet,2018,2024,Y,Y,Y,2018,1,26,N
1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,"Shannon Jr., Terrence",T. Shannon Jr.,terrence-shannon-jr,2000-07-30T00:00:00,Illinois,USA,Illinois/USA,6-6,215.0,0,0.0,Guard-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,terrence_shannon_jr,2024,2024,Y,Y,Y,2024,1,27,N
1630549,Day'Ron,Sharpe,Day'Ron Sharpe,"Sharpe, Day'Ron",D. Sharpe,dayron-sharpe,2001-11-06T00:00:00,North Carolina,USA,North Carolina/USA,6-9,265.0,3,20.0,Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dayron_sharpe,2021,2024,Y,Y,Y,2021,1,29,N
1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,208.0,2,17.0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022,2024,N,Y,Y,2022,1,7,N
1642347,Jamal,Shead,Jamal Shead,"Shead, Jamal",J. Shead,jamal-shead,2002-07-24T00:00:00,Houston,USA,Houston/USA,6-1,200.0,0,23.0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jamal_shead,2024,2024,Y,Y,Y,2024,2,45,N
1641767,Ben,Sheppard,Ben Sheppard,"Sheppard, Ben",B. Sheppard,ben-sheppard,2001-07-16T00:00:00,Belmont,USA,Belmont/USA,6-6,190.0,1,26.0,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,ben_sheppard,2023,2024,Y,Y,Y,2023,1,26,N
1642263,Reed,Sheppard,Reed Sheppard,"Sheppard, Reed",R. Sheppard,reed-sheppard,2004-06-24T00:00:00,Kentucky,USA,Kentucky/USA,6-2,185.0,0,15.0,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,reed_sheppard,2024,2024,Y,Y,Y,2024,1,3,N
1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,245.0,8,43.0,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,pascal_siakam,2016,2024,Y,Y,Y,2016,1,27,N
1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,240.0,6,25.0,Guard-Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,ben_simmons,2016,2024,N,Y,Y,2016,1,1,N
1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,200.0,6,1.0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2024,Y,Y,Y,2018,1,24,N
1642354,KJ,Simpson,KJ Simpson,"Simpson, KJ",K. Simpson,kj-simpson,2002-08-08T00:00:00,Colorado,USA,Colorado/USA,6-0,189.0,0,25.0,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,kj_simpson,2024,2024,Y,Y,Y,2024,2,42,N
1630579,Jericho,Sims,Jericho Sims,"Sims, Jericho",J. Sims,jericho-sims,1998-10-20T00:00:00,Texas,USA,Texas/USA,6-10,250.0,3,0.0,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jericho_sims,2021,2024,Y,Y,Y,2021,2,58,N
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220.0,10,36.0,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,marcus_smart,2014,2024,Y,Y,Y,2014,1,6,N
1630696,Dru,Smith,Dru Smith,"Smith, Dru",D. Smith,dru-smith,1997-12-30T00:00:00,Missouri,USA,Missouri/USA,6-2,203.0,2,12.0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,dru_smith,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630188,Jalen,Smith,Jalen Smith,"Smith, Jalen",J. Smith,jalen-smith,2000-03-16T00:00:00,Maryland,USA,Maryland/USA,6-9,215.0,4,7.0,Forward-Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,jalen_smith,2020,2024,Y,Y,Y,2020,1,10,N
1642449,Tolu,Smith,Tolu Smith,"Smith, Tolu",T. Smith,tolu-smith,2000-07-26T00:00:00,Mississippi State,USA,Mississippi State/USA,6-11,,0,35.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,tolu_smith,2024,2024,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1641890,Tyler,Smith,Tyler Smith,"Smith, Tyler",T. Smith,tyler-smith,2004-11-02T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-9,224.0,0,21.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,tmp_tyler_smith,2023,2024,Y,Y,Y,2024,2,33,N
1631095,Jabari,Smith Jr.,Jabari Smith Jr.,"Smith Jr., Jabari",J. Smith Jr.,jabari-smith-jr,2003-05-13T00:00:00,Auburn,USA,Auburn/USA,6-10,220.0,2,10.0,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jabari_smith,2022,2024,N,Y,Y,2022,1,3,N
1641733,Nick,Smith Jr.,Nick Smith Jr.,"Smith Jr., Nick",N. Smith Jr.,nick-smith-jr,2004-04-18T00:00:00,Arkansas,USA,Arkansas/USA,6-2,185.0,1,8.0,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nick_smith_jr,2023,2024,Y,Y,Y,2023,1,27,N
1631110,Jeremy,Sochan,Jeremy Sochan,"Sochan, Jeremy",J. Sochan,jeremy-sochan,2003-05-20T00:00:00,Baylor,Poland,Baylor/Poland,6-8,230.0,2,10.0,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jeremy_sochan,2022,2024,N,Y,Y,2022,1,9,N
1642285,Cam,Spencer,Cam Spencer,"Spencer, Cam",C. Spencer,cam-spencer,2000-04-06T00:00:00,Connecticut,USA,Connecticut/USA,6-4,205.0,0,24.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,cam_spencer,2024,2024,Y,Y,Y,2024,2,53,N
1630311,Pat,Spencer,Pat Spencer,"Spencer, Pat",P. Spencer,pat-spencer,1996-07-04T00:00:00,Northwestern,USA,Northwestern/USA,6-3,205.0,1,61.0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,pat_spencer,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630531,Jaden,Springer,Jaden Springer,"Springer, Jaden",J. Springer,jaden-springer,2002-09-25T00:00:00,Tennessee,USA,Tennessee/USA,6-4,202.0,3,11.0,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jaden_springer,2021,2024,Y,Y,Y,2021,1,28,N
1641815,Isaiah,Stevens,Isaiah Stevens,"Stevens, Isaiah",I. Stevens,isaiah-stevens,2000-11-01T00:00:00,Colorado State,USA,Colorado State/USA,6-0,185.0,0,,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,isaiah_stevens,2024,2024,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630191,Isaiah,Stewart,Isaiah Stewart,"Stewart, Isaiah",I. Stewart,isaiah-stewart,2001-05-22T00:00:00,Washington,USA,Washington/USA,6-8,250.0,4,28.0,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,isaiah_stewart,2020,2024,N,Y,Y,2020,1,16,N
1631124,Julian,Strawther,Julian Strawther,"Strawther, Julian",J. Strawther,julian-strawther,2002-04-18T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,205.0,1,3.0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,julian_strawther,2023,2024,Y,Y,Y,2023,1,29,N
1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215.0,5,1.0,Guard-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,max_strus,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630591,Jalen,Suggs,Jalen Suggs,"Suggs, Jalen",J. Suggs,jalen-suggs,2001-06-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-5,205.0,3,4.0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,jalen_suggs,2021,2024,N,Y,Y,2021,1,5,N
1631306,Cole,Swider,Cole Swider,"Swider, Cole",C. Swider,cole-swider,1999-05-08T00:00:00,Syracuse,USA,Syracuse/USA,6-8,220.0,2,,Forward,Inactive,Y,0,,,,,cole_swider,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630256,Jae'Sean,Tate,Jae'Sean Tate,"Tate, Jae'Sean",J. Tate,jaesean-tate,1995-10-28T00:00:00,Ohio State,USA,Ohio State/USA,6-4,230.0,4,8.0,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jaesean_tate,2020,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,jayson-tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210.0,7,0.0,Forward-Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2024,N,Y,Y,2017,1,3,N
202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195.0,14,17.0,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,garrett_temple,2009,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631207,Dalen,Terry,Dalen Terry,"Terry, Dalen",D. Terry,dalen-terry,2002-07-12T00:00:00,Arizona,USA,Arizona/USA,6-7,195.0,2,25.0,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,dalen_terry,2022,2024,Y,Y,Y,2022,1,18,N
1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-8,245.0,7,,Forward-Center,Inactive,Y,0,,,,,daniel_theis,2017,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630560,Cam,Thomas,Cam Thomas,"Thomas, Cam",C. Thomas,cam-thomas,2001-10-13T00:00:00,Louisiana State,Japan,Louisiana State/Japan,6-3,210.0,3,24.0,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,cam_thomas,2021,2024,Y,Y,Y,2021,1,27,N
1641708,Amen,Thompson,Amen Thompson,"Thompson, Amen",A. Thompson,amen-thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-7,200.0,1,1.0,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,amen_thompson,2023,2024,Y,Y,Y,2023,1,4,N
1641709,Ausar,Thompson,Ausar Thompson,"Thompson, Ausar",A. Thompson,ausar-thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-6,205.0,1,9.0,Guard-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,ausar_thompson,2023,2024,N,Y,Y,2023,1,5,N
202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-5,220.0,11,31.0,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,klay_thompson,2011,2024,N,Y,Y,2011,1,11,N
202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254.0,13,13.0,Center-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011,2024,N,Y,Y,2011,1,4,N
1630550,JT,Thor,JT Thor,"Thor, JT",J. Thor,jt-thor,2002-08-26T00:00:00,Auburn,USA,Auburn/USA,6-9,203.0,3,21.0,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jt_thor,2021,2024,Y,Y,Y,2021,2,37,N
1629680,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201.0,5,4.0,Guard-Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,matisse_thybulle,2019,2024,N,Y,Y,2019,1,20,N
1630214,Xavier,Tillman,Xavier Tillman,"Tillman, Xavier",X. Tillman,xavier-tillman,1999-01-12T00:00:00,Michigan State,USA,Michigan State/USA,6-7,245.0,4,26.0,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,xavier_tillman,2020,2024,Y,Y,Y,2020,2,35,N
1642260,Nikola,Topić,Nikola Topić,"Topić, Nikola",N. Topić,nikola-topić,2005-08-10T00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,6-6,200.0,0,44.0,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,nikola_topic,2024,2024,N,N,N,2024,1,12,N
1631210,Jacob,Toppin,Jacob Toppin,"Toppin, Jacob",J. Toppin,jacob-toppin,2000-05-08T00:00:00,Kentucky,USA,Kentucky/USA,6-8,200.0,1,0.0,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jacob_toppin,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630167,Obi,Toppin,Obi Toppin,"Toppin, Obi",O. Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,6-9,220.0,4,1.0,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,obi_toppin,2020,2024,N,Y,Y,2020,1,8,N
1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,7-0,248.0,9,32.0,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,karl-anthony_towns,2015,2024,N,Y,Y,2015,1,1,N
1642422,Armel,Traoré,Armel Traoré,"Traoré, Armel",A. Traoré,armel-traoré,2003-01-23T00:00:00,ADA Blois,France,ADA Blois/France,6-9,245.0,0,,Forward,Inactive,Y,0,,,,,tmp_armel_traore,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631247,Luke,Travers,Luke Travers,"Travers, Luke",L. Travers,luke-travers,2001-09-03T00:00:00,Rockingham Flames (Aus.),Australia,Perth/Australia,6-7,207.0,0,33.0,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,luke_travers,2024,2024,Y,Y,Y,2022,2,56,N
1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,204.0,6,5.0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,gary_trent_jr,2018,2024,Y,Y,Y,2018,2,37,N
1631131,Oscar,Tshiebwe,Oscar Tshiebwe,"Tshiebwe, Oscar",O. Tshiebwe,oscar-tshiebwe,1999-11-27T00:00:00,Kentucky,DRC,Kentucky/DRC,6-8,255.0,1,34.0,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,oscar_tshiebwe,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
200782,P.J.,Tucker,P.J. Tucker,"Tucker, P.J.",P. Tucker,pj-tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-5,245.0,14,17.0,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,pj_tucker,2006,2023,Y,Y,Y,2006,2,35,N
1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250.0,9,33.0,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2024,N,Y,Y,2015,1,11,N
1641816,Hunter,Tyson,Hunter Tyson,"Tyson, Hunter",H. Tyson,hunter-tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,6-8,215.0,1,5.0,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,hunter_tyson,2023,2024,Y,Y,Y,2023,2,37,N
1642281,Jaylon,Tyson,Jaylon Tyson,"Tyson, Jaylon",J. Tyson,jaylon-tyson,2002-12-02T00:00:00,California,USA,California/USA,6-6,215.0,0,24.0,Guard-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jaylon_tyson,2024,2024,Y,Y,Y,2024,1,20,N
1630649,Stanley,Umude,Stanley Umude,"Umude, Stanley",S. Umude,stanley-umude,1999-04-12T00:00:00,Arkansas,USA,Arkansas/USA,6-6,210.0,2,17.0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,stanley_umude,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202685,Jonas,Valančiūnas,Jonas Valančiūnas,"Valančiūnas, Jonas",J. Valančiūnas,jonas-valančiūnas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265.0,12,17.0,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jonas_valanciunas,2012,2024,N,Y,Y,2011,1,5,N
1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-0,197.0,8,5.0,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,fred_vanvleet,2016,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-8,214.0,6,2.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jarred_vanderbilt,2018,2024,Y,Y,Y,2018,2,41,N
1630170,Devin,Vassell,Devin Vassell,"Vassell, Devin",D. Vassell,devin-vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200.0,4,24.0,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,devin_vassell,2020,2024,N,Y,Y,2020,1,11,N
1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200.0,5,7.0,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,gabe_vincent,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641774,Tristan,Vukcevic,Tristan Vukcevic,"Vukcevic, Tristan",T. Vukcevic,tristan-vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,6-10,220.0,1,0.0,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tristan_vukcevic,2023,2024,Y,Y,Y,2023,2,42,N
202696,Nikola,Vučević,Nikola Vučević,"Vučević, Nikola",N. Vučević,nikola-vučević,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260.0,13,9.0,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,nikola_vucevic,2011,2024,N,Y,Y,2011,1,16,N
1629731,Dean,Wade,Dean Wade,"Wade, Dean",D. Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228.0,5,32.0,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630532,Franz,Wagner,Franz Wagner,"Wagner, Franz",F. Wagner,franz-wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,6-10,220.0,3,22.0,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,franz_wagner,2021,2024,N,Y,Y,2021,1,8,N
1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245.0,6,21.0,Forward-Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2024,Y,Y,Y,2018,1,25,N
1631133,Jabari,Walker,Jabari Walker,"Walker, Jabari",J. Walker,jabari-walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-7,237.0,2,34.0,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jabari_walker,2022,2024,Y,Y,Y,2022,2,57,N
1641716,Jarace,Walker,Jarace Walker,"Walker, Jarace",J. Walker,jarace-walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,6-7,235.0,1,5.0,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jarace_walker,2023,2024,Y,Y,Y,2023,1,8,N
1641717,Cason,Wallace,Cason Wallace,"Wallace, Cason",C. Wallace,cason-wallace,2003-11-07T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195.0,1,22.0,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,cason_wallace,2023,2024,N,Y,Y,2023,1,10,N
1630811,Keaton,Wallace,Keaton Wallace,"Wallace, Keaton",K. Wallace,keaton-wallace,1999-02-26T00:00:00,Texas-San Antonio,USA,Texas-San Antonio/USA,6-3,185.0,0,2.0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,keaton_wallace,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641775,Jordan,Walsh,Jordan Walsh,"Walsh, Jordan",J. Walsh,jordan-walsh,2004-03-03T00:00:00,Arkansas,USA,Arkansas/USA,6-6,205.0,1,27.0,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jordan_walsh,2023,2024,Y,Y,Y,2023,2,38,N
1642266,Ja'Kobe,Walter,Ja'Kobe Walter,"Walter, Ja'Kobe",J. Walter,jakobe-walter,2004-09-04T00:00:00,Baylor,USA,Baylor/USA,6-5,180.0,0,14.0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakobe_walter,2024,2024,Y,Y,Y,2024,1,19,N
1642276,Kel'el,Ware,Kel'el Ware,"Ware, Kel'el",K. Ware,kelel-ware,2004-04-20T00:00:00,Indiana,USA,Indiana/USA,7-0,230.0,0,7.0,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kelel_ware,2024,2024,Y,Y,Y,2024,1,15,N
1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-6,230.0,5,25.0,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,pj_washington,2019,2024,N,Y,Y,2019,1,12,N
